source_id,source_kind,title,citation,source_path,source_url,evidence_layer,availability,evidence_strength,evidence_type,needs_manual_review,review_note,classification_rule
SRC-0346,local_text_citation,鲁迅日记,鲁迅日记 1929年2月17日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0347,local_text_citation,鲁迅日记,鲁迅日记 1929年2月4日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0348,local_text_citation,鲁迅日记,鲁迅日记 1929年3月3日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0349,local_text_citation,鲁迅日记,鲁迅日记 1929年3月5日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0350,local_text_citation,鲁迅日记,鲁迅日记 1929年3月6日 等6条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0351,local_text_citation,鲁迅日记,鲁迅日记 1929年4月4日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0352,local_text_citation,鲁迅日记,鲁迅日记 1929年4月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0353,local_text_citation,鲁迅日记,鲁迅日记 1929年4月8日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0354,local_text_citation,鲁迅日记,鲁迅日记 1929年5月12日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0355,local_text_citation,鲁迅日记,鲁迅日记 1929年5月1日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0356,local_text_citation,鲁迅日记,鲁迅日记 1929年6月10日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0357,local_text_citation,鲁迅日记,鲁迅日记 1929年6月8日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0358,local_text_citation,鲁迅日记,鲁迅日记 1929年7月11日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0359,local_text_citation,鲁迅日记,鲁迅日记 1929年7月13日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0360,local_text_citation,鲁迅日记,鲁迅日记 1929年8月12日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0361,local_text_citation,鲁迅日记,鲁迅日记 1929年9月10日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0362,local_text_citation,鲁迅日记,鲁迅日记 1929年9月7日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0363,local_text_citation,鲁迅日记,鲁迅日记 1930年10月13日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0364,local_text_citation,鲁迅日记,鲁迅日记 1930年10月15日 等5条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0365,local_text_citation,鲁迅日记,鲁迅日记 1930年10月2日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0366,local_text_citation,鲁迅日记,鲁迅日记 1930年12月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0367,local_text_citation,鲁迅日记,鲁迅日记 1930年2月5日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0368,local_text_citation,鲁迅日记,鲁迅日记 1930年4月16日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0369,local_text_citation,鲁迅日记,鲁迅日记 1930年4月17日 等6条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0370,local_text_citation,鲁迅日记,鲁迅日记 1930年7月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0371,local_text_citation,鲁迅日记,鲁迅日记 1930年9月10日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0372,local_text_citation,鲁迅日记,鲁迅日记 1930年9月22日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0373,local_text_citation,鲁迅日记,鲁迅日记 1930年9月3日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0374,local_text_citation,鲁迅日记,鲁迅日记 1931年10月19日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0375,local_text_citation,鲁迅日记,鲁迅日记 1931年10月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0376,local_text_citation,鲁迅日记,鲁迅日记 1931年10月9日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0377,local_text_citation,鲁迅日记,鲁迅日记 1931年11月17日 等6条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0378,local_text_citation,鲁迅日记,鲁迅日记 1931年11月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0379,local_text_citation,鲁迅日记,鲁迅日记 1931年11月8日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0380,local_text_citation,鲁迅日记,鲁迅日记 1931年12月12日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0381,local_text_citation,鲁迅日记,鲁迅日记 1931年12月19日 等5条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0382,local_text_citation,鲁迅日记,鲁迅日记 1931年12月1日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0383,local_text_citation,鲁迅日记,鲁迅日记 1931年1月23日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0384,local_text_citation,鲁迅日记,鲁迅日记 1931年2月2日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0385,local_text_citation,鲁迅日记,鲁迅日记 1931年2月3日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0386,local_text_citation,鲁迅日记,鲁迅日记 1931年2月5日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0387,local_text_citation,鲁迅日记,鲁迅日记 1931年3月18日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0388,local_text_citation,鲁迅日记,鲁迅日记 1931年3月20日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0389,local_text_citation,鲁迅日记,鲁迅日记 1931年4月26日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0390,local_text_citation,鲁迅日记,鲁迅日记 1931年6月1日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0391,local_text_citation,鲁迅日记,鲁迅日记 1931年6月24日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0392,local_text_citation,鲁迅日记,鲁迅日记 1931年6月2日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0393,local_text_citation,鲁迅日记,鲁迅日记 1931年7月14日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0394,local_text_citation,鲁迅日记,鲁迅日记 1931年7月15日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0395,local_text_citation,鲁迅日记,鲁迅日记 1931年7月18日 等6条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0396,local_text_citation,鲁迅日记,鲁迅日记 1931年8月15日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0397,local_text_citation,鲁迅日记,鲁迅日记 1931年8月8日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0398,local_text_citation,鲁迅日记,鲁迅日记 1931年8月9日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0399,local_text_citation,鲁迅日记,鲁迅日记 1931年9月11日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0400,local_text_citation,鲁迅日记,鲁迅日记 1931年9月15日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0401,local_text_citation,鲁迅日记,鲁迅日记 1931年9月16日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0402,local_text_citation,鲁迅日记,鲁迅日记 1932年10月13日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0403,local_text_citation,鲁迅日记,鲁迅日记 1932年10月20日 等4条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0404,local_text_citation,鲁迅日记,鲁迅日记 1932年10月3日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0405,local_text_citation,鲁迅日记,鲁迅日记 1932年12月13日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0406,local_text_citation,鲁迅日记,鲁迅日记 1932年12月21日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0407,local_text_citation,鲁迅日记,鲁迅日记 1932年12月24日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0408,local_text_citation,鲁迅日记,鲁迅日记 1932年1月14日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0409,local_text_citation,鲁迅日记,鲁迅日记 1932年1月20日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0410,local_text_citation,鲁迅日记,鲁迅日记 1932年4月13日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0411,local_text_citation,鲁迅日记,鲁迅日记 1932年4月14日 等7条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0412,local_text_citation,鲁迅日记,鲁迅日记 1932年4月6日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0413,local_text_citation,鲁迅日记,鲁迅日记 1932年5月13日,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
SRC-0414,local_text_citation,鲁迅日记,鲁迅日记 1932年5月14日 等5条,D:\1大创\左联知识库项目\research\raw_texts\日记全编：全2册 (鲁迅 著) (Z-Library).txt,,txt_local_evidence,local,一手,日记,no,,keyword:日记
