sheet_name,row_number,primary_key,issue_summary,source_url,evidence_ref_used,confidence
Sheet2,2475,2474|ZLH-032|ZLH-061,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2477,2476|ZLH-032|ZLH-065,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第563页,low
Sheet2,2481,2480|ZLH-032|ZLH-074,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第440页,low
Sheet2,2482,2481|ZLH-032|ZLH-077,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第103页; 左联词典 第308页; 左联词典 第486页; 左联词典 第494页,low
Sheet2,2483,2482|ZLH-032|ZLH-080,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页; 左联词典 第457页,low
Sheet2,2484,2483|ZLH-032|ZLH-081,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第486页,low
Sheet2,2486,2485|ZLH-032|ZLH-083,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2487,2486|ZLH-032|ZLH-084,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2489,2488|ZLH-032|ZLH-091,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2490,2489|ZLH-032|ZLH-096,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第440页; 左联史 第528页; 左联史 第578页; 左联史 第579页,low
Sheet2,2491,2490|ZLH-032|ZLH-097,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第103页; 左联词典 第104页,low
Sheet2,2492,2491|ZLH-032|ZLH-098,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联史 第285页; 左联史 第528页; 左联史 第602页,low
Sheet2,2493,2492|ZLH-032|ZLH-100,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2494,2493|ZLH-032|ZLH-104,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2495,2494|ZLH-032|ZLH-105,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第109页,low
Sheet2,2496,2495|ZLH-032|ZLH-106,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第424页,low
Sheet2,2498,2497|ZLH-032|ZLH-112,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第104页; 左联词典 第547页; 左联词典 第563页,low
Sheet2,2503,2502|ZLH-032|ZLH-123,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据只能支持同属组织或共同组织关联,,左联词典 第308页,low
Sheet2,2506,2505|ZLH-032|ZLH-129,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据只能支持同属组织或共同组织关联,,左联词典 第674页,low
Sheet2,2518,2517|ZLH-032|ZLH-147,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联史 第676页; 左联史 第711页; 左联史 第712页,low
Sheet2,2530,2529|ZLH-033|ZLH-086,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据只能支持同属组织或共同组织关联,,左联回忆录 第700页,low
Sheet2,2534,2533|ZLH-034|ZLH-035,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2535,2534|ZLH-034|ZLH-036,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；存在明显OCR噪声；证据只能支持同属组织或共同组织关联,,左联词典 第168页,low
Sheet2,2536,2535|ZLH-034|ZLH-037,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；存在明显OCR噪声；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第168页,low
Sheet2,2537,2536|ZLH-034|ZLH-038,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第25页,low
Sheet2,2538,2537|ZLH-034|ZLH-039,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2539,2538|ZLH-034|ZLH-042,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第16页; 左联史 第25页; 左联史 第98页,low
Sheet2,2540,2539|ZLH-034|ZLH-043,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据只能支持同属组织或共同组织关联,,左联词典 第179页,low
Sheet2,2541,2540|ZLH-034|ZLH-045,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2542,2541|ZLH-034|ZLH-047,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2546,2545|ZLH-034|ZLH-059,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；存在明显OCR噪声；证据只能支持同属组织或共同组织关联,,左联词典 第103页; 左联词典 第168页,low
Sheet2,2547,2546|ZLH-034|ZLH-061,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第103页; 左联词典 第168页; 左联词典 第179页; 左联词典 第180页,low
Sheet2,2548,2547|ZLH-034|ZLH-063,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2549,2548|ZLH-034|ZLH-067,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2550,2549|ZLH-034|ZLH-073,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第16页,low
Sheet2,2551,2550|ZLH-034|ZLH-077,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2553,2552|ZLH-034|ZLH-083,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2554,2553|ZLH-034|ZLH-084,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2555,2554|ZLH-034|ZLH-091,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2556,2555|ZLH-034|ZLH-094,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第180页,low
Sheet2,2557,2556|ZLH-034|ZLH-096,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第201页,low
Sheet2,2558,2557|ZLH-034|ZLH-097,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第103页,low
Sheet2,2559,2558|ZLH-034|ZLH-100,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2560,2559|ZLH-034|ZLH-104,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第103页,low
Sheet2,2561,2560|ZLH-034|ZLH-105,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联词典 第353页,low
Sheet2,2564,2563|ZLH-034|ZLH-116,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；证据只能支持同属组织或共同组织关联,,左联词典 第103页; 左联词典 第179页,low
Sheet2,2565,2564|ZLH-034|ZLH-117,人物-人物关系使用强证据型关系标签；人物-人物之间出现“组织隶属”语义不自然；证据更像长名单并列共现；缺少组织归属关键词；证据不足以支撑原关系类型,,左联史 第97页,low
