Source,Target,Relation_Type,Context,Evidence_Ref,Weight,csv_line,pair_key,Original_Relation_Type,Suggested_Relation_Type,Audit_Flags,Audit_Note,Source_Name,Target_Name,Source_Role,Target_Role
ZLH-028,ZLH-043,强关联-组织隶属,"、杨骚、路丁(王尧山)、葛琴、端木蕻良、欧阳山、欧阳凡海、穆木天、戴平万、魏晋、魏猛克、魏金枝、徐步、徐懋庸、夏征农、荒煤、柳倩、草明、奚如、黑丁;还有许多作家; (郑育之)、奚如、姚克、田军、萧红、华沙等13位青年作家致送花拱门1个。22日下午1时50分举行“启灵祭“,胡风、张天翼、聂绀弩、欧阳山、周文等16位中外作家扶",左联史 第424页; 左联史 第608页,4,2654,ZLH-028__ZLH-043,强关联-组织隶属,,,,萧红,端木蕻良,骨干成员,骨干成员
ZLH-028,ZLH-045,强关联-组织隶属,"的乡村}(萧军)、《生死场》(萧红)、《没有祖国的孩子〉(舒群)、《赛金花)等小涉、戏刹f品的积扒意义.周立波(1908一1979)左翼作家。原名周绍仪,笔名立",左联词典 第272页,4,2655,ZLH-028__ZLH-045,强关联-组织隶属,,,,萧红,周立波,骨干成员,骨干成员
ZLH-028,ZLH-047,强关联-组织隶属,予、沙汀、何家榜、林林、林娜、林淡秋、周钢鸢、周扬、荒燥、徐懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海、穆木天、丽尼。其他文化界知名人土则有史东山、,左联史 第424页,4,2656,ZLH-028__ZLH-047,强关联-组织隶属,,,,萧红,林淡秋,骨干成员,骨干成员
ZLH-028,ZLH-048,强关联-组织隶属,"战线。同年9月2日,和蒋牧良、王任叔、李溶华、陈日尘、周而复、奚如、聂绀弩一起参加第一次小说家座谈会,讨论创作“主题的积极性和真人真事“等问题。为小说家座谈会主; 、欧阳山、奚如、聂绀弩、姚克、萧红、萧军等16位青年作家,以“转形花圈一袭敬献鲁迅先生“,表示哀悼,并参加鲁迅治丧办事处工作.同年10月30日,和萧军、沙汀、艾",左联词典 第262页; 左联词典 第281页,4,2657,ZLH-028__ZLH-048,强关联-组织隶属,,,,萧红,王任叔,骨干成员,骨干成员
ZLH-028,ZLH-053,强关联-组织隶属,"丁、胡风、奚如、聂绀弩、姚克、萧红、萧军、周颖等16位青年作家以“轰形花圈一袭敬献鲁迅先生“,表示哀悼,同时参加鲁迅治丧办事处的工作。同月22日下午参加鲁迅葬礼",左联词典 第262页,4,2658,ZLH-028__ZLH-053,强关联-组织隶属,,,,萧红,黄源,骨干成员,骨干成员
ZLH-028,ZLH-054,强关联-组织隶属,西苓、阿英、唐瑜、凌鹤、夏衍、许幸之、尘无、郑君平、鲁恺;在抗议宣言上签名的其他左联作家、诗人、翻译家还有白蒲、艾芜、立波、任白戈、任钧、羊枣、沈起予、沙汀、何,左联史 第424页,4,2659,ZLH-028__ZLH-054,强关联-组织隶属,,,,萧红,许幸之,骨干成员,骨干成员
ZLH-028,ZLH-055,强关联-组织隶属,"袁牧之、陈子展、唐纳、程步高、郑君里、蔡楚生、赵景深、应云卫等。4.抗议公映日本法西斯电影《新地》1937年6月,日本和德国合拍的辱华影片《新地》公然在上海上映",左联史 第424页,4,2660,ZLH-028__ZLH-055,强关联-组织隶属,,,,萧红,郑君里,骨干成员,骨干成员
ZLH-028,ZLH-058,强关联-组织隶属,"、欧阳山、奚如、聂绀弩、姚克、萧红、萧军等16位青年作家,以“转形花圈一袭敬献鲁迅先生“,表示哀悼,并参加鲁迅治丧办事处工作.同年10月30日,和萧军、沙汀、艾; ,并未接受;巴金、胡风、萧军、萧红等团结在鲁迅周围的作家,或受鲁迅影响的许多青年作家也未接受“;“后来在《中国文艺工作者宣言》上签名的数十位作家、诗人、批评家、; 1期。论述丁玲、白薇、冯铿以及萧红、罗淑等女无联研究资料简介作家在创作题",左联词典 第281页; 左联词典 第537页; 左联词典 第549页; 左联词典 第553页,4,2661,ZLH-028__ZLH-058,强关联-组织隶属,,list_like_evidence,上下文主要是长名单并列，可能不足以支持直接关系。,萧红,郭沫若,骨干成员,骨干成员
ZLH-028,ZLH-059,强关联-组织隶属,报》1991年1期。论述丁玲、白薇、冯铿以及萧红、罗淑等女无联研究资料简介作家,左联词典 第549页,4,2662,ZLH-028__ZLH-059,强关联-组织隶属,,,,萧红,白薇,骨干成员,骨干成员
ZLH-028,ZLH-061,待核-疑似误标,徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲驯、姚克、旅冈、李兰等;大力声援受压迫的中国左翼作家联盟和中国左翼文学运动的外国友人有美国的史沫,左联史 第9页,5,2663,ZLH-028__ZLH-061,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,萧红,朱镜我,骨干成员,普通成员
ZLH-028,ZLH-063,强关联-组织隶属,",并未接受;巴金、胡风、萧军、萧红等团结在鲁迅周围的作家,或受鲁迅影响的许多青年作家也未接受“;“后来在《中国文艺工作者宣言》上签名的数十位作家、诗人、批评家、",左联词典 第537页,4,2664,ZLH-028__ZLH-063,强关联-组织隶属,,,,萧红,任白戈,骨干成员,普通成员
ZLH-028,ZLH-067,强关联-组织隶属,还有白蒲、艾芜、立波、任白戈、任钧、羊枣、沈起予、沙汀、何家榜、林林、林娜、林淡秋、周钢鸢、周扬、荒燥、徐懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海,左联史 第424页,4,2665,ZLH-028__ZLH-067,强关联-组织隶属,,,,萧红,任钧,骨干成员,普通成员
ZLH-028,ZLH-069,待核-疑似误标,徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲驯、姚克、旅冈、李兰等;大; 奇、吕骥、冼星海、柯灵、柳谋、张庚、欧阳予倩、金山、孙师毅、孙瑜、袁牧之、陈子展、唐纳、程步高、郑君里、蔡楚生、赵景深、应云卫等。4.抗议公映日本法西斯电影《新,左联史 第9页; 左联史 第424页,5,2666,ZLH-028__ZLH-069,强关联-亲属,弱关联-通信,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,萧红,张庚,骨干成员,普通成员
ZLH-028,ZLH-073,强关联-组织隶属,螂绀弩欧阳山澎岛任文川萧军萧乾萧红辛人加成孙用_宋之的徐螺世弥唐弛田菲田_间_天_虚_万迪鹳“王余杞王元亩_吴景崔_吴组湘晚如胡风; 、聂绀弩、叶以群、白薇、欧查、王余杞、林娜(司马文森)、穆木天、彭慧、奚如、东平、马宁、耀高丘(丁玲)、郭沫若等。周文、张天翼、路丁、胡风、屠琪(梅志)、草明、,左联史 第582页; 左联史 第608页,4,2667,ZLH-028__ZLH-073,强关联-组织隶属,,,,萧红,王余杞,骨干成员,普通成员
ZLH-028,ZLH-077,强关联-组织隶属,"、周钢鸢、周扬、荒燥、徐懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海、穆木天、丽尼。其他文化界知名人土则有史东山、艾思奇、吕骥、冼星海、柯灵、柳谋、张; (郑育之)、奚如、姚克、田军、萧红、华沙等13位青年作家致送花拱门1个。22日下午1时50分举行“启灵祭“,胡风、张天翼、聂绀弩、欧阳山、周文等16位中外作家扶",左联史 第424页; 左联史 第608页,4,2668,ZLH-028__ZLH-077,强关联-组织隶属,,,,萧红,柳倩,骨干成员,普通成员
ZLH-028,ZLH-080,待核-疑似误标,了鲁迅对他的关怀爱护以及叶紫同陈企霞.聂绀弩、周颖夫妇、萧军、萧红夫妇等的交往。叶紫论论文。胡从,左联词典 第587页,5,2669,ZLH-028__ZLH-080,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,萧红,陈企霞,骨干成员,普通成员
ZLH-028,ZLH-081,待核-疑似误标,"家、音乐家则有徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲; 、邵子南、姚克、胡兰畦、柯灵、陈白尘、陈占元、许天虹、张季纯、曹白、曹禺、黄源、傅东华、景宋(许广平)、杨晋豪、靳以、赵景深、郑振铎、黎烈文、欧阳予倩、蒋牧良、; 奚如、聂绀弩、蒋牧良、李溶华、陈白尘等举行第一次小说家座谈会,讨论“主题的积极性和真人真事“等创作理论问题。10月19日,鲁迅不幸病逝,他参加鲁迅治丧办事",左联史 第9页; 左联史 第424页; 左联史 第511页,5,2670,ZLH-028__ZLH-081,强关联-亲属,强关联-组织隶属,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,萧红,陈白尘,骨干成员,普通成员
ZLH-028,ZLH-082,强关联-组织隶属,螂绀弩欧阳山澎岛任文川萧军萧乾萧红辛人加成孙用_宋之的徐螺世弥唐弛田菲田_间_天_虚,左联史 第582页,4,2671,ZLH-028__ZLH-082,强关联-组织隶属,,,,萧红,宋之的,骨干成员,普通成员
ZLH-028,ZLH-083,强关联-组织隶属,定河(冯雪睐)、东平、林淡秋、林焕平、林林、林娜(司马文森)、朐风、胡依凡、荸盾、陈毅(陈沂)、雪苇、张天翼、张香山、梅雨、(聂)绀弩、舒群、彭慧、杨骚、路丁(,左联史 第424页,4,2672,ZLH-028__ZLH-083,强关联-组织隶属,,,,萧红,林焕平,骨干成员,普通成员
ZLH-028,ZLH-084,待核-疑似误标,徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲驯、姚克、旅冈、李兰等;大力声援受压迫的中国左翼作家联盟和中国左翼文学运动的外国友人有美国的史沫,左联史 第9页,5,2673,ZLH-028__ZLH-084,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,萧红,陆万美,骨干成员,普通成员
ZLH-028,ZLH-091,强关联-组织隶属,"、胡风、欧阳山、聂绀弩、姚克、萧红、萧军、梅志等16位左翼青年作家以“钜形花圈一袭敬献鲁迅先生“,表示哀悼。著有中短篇小说集《叶伯5、《生与死》、《小巫集》、《",左联词典 第219页,4,2674,ZLH-028__ZLH-091,强关联-组织隶属,,,,萧红,叶以群,骨干成员,普通成员
ZLH-028,ZLH-105,强关联-组织隶属,芜、立波、任白戈、任钧、羊枣、沈起予、沙汀、何家榜、林林、林娜、林淡秋、周钢鸢、周扬、荒燥、徐懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海、穆木天、丽,左联史 第424页,4,2675,ZLH-028__ZLH-105,强关联-组织隶属,,,,萧红,沈起予,骨干成员,普通成员
ZLH-028,ZLH-106,强关联-组织隶属,进步文化人如巴金、白朗、艾青、光未然、吴朗西、周学普、周椰伽、周木斋、孙十还、邵子南、姚克、胡兰畦、柯灵、陈白尘、陈占元、许天虹、张季纯、曹白、曹禺、黄源、傅东,左联史 第424页,4,2676,ZLH-028__ZLH-106,强关联-组织隶属,,,,萧红,张光年,骨干成员,普通成员
ZLH-028,ZLH-107,强关联-组织隶属,"、柳谋、张庚、欧阳予倩、金山、孙师毅、孙瑜、袁牧之、陈子展、唐纳、程步高、郑君里、蔡楚生、赵景深、应云卫等。4.抗议公映日本法西斯电影《新地》1937年6月,日",左联史 第424页,4,2677,ZLH-028__ZLH-107,强关联-组织隶属,,,,萧红,孙师毅,骨干成员,普通成员
ZLH-028,ZLH-119,强关联-组织隶属,",并未接受;巴金、胡风、萧军、萧红等团结在鲁迅周围的作家,或受鲁迅影响的许多青年作家也未接受“;“后来在《中国文艺工作者宣言》上签名的数十位作家、诗人、批评家、",左联词典 第537页,4,2678,ZLH-028__ZLH-119,强关联-组织隶属,,,,萧红,何家槐,骨干成员,普通成员
ZLH-028,ZLH-120,强关联-组织隶属,"鸢、周扬、荒燥、徐懋庸、柳倩、夏征农、梅雨、戴平万、杨骚、关露、欧阳凡海、穆木天、丽尼。其他文化界知名人土则有史东山、艾思奇、吕骥、冼星海、柯灵、柳谋、张庚、欧; (郑育之)、奚如、姚克、田军、萧红、华沙等13位青年作家致送花拱门1个。22日下午1时50分举行“启灵祭“,胡风、张天翼、聂绀弩、欧阳山、周文等16位中外作家扶",左联史 第424页; 左联史 第608页,4,2679,ZLH-028__ZLH-120,强关联-组织隶属,,,,萧红,夏征农,骨干成员,普通成员
ZLH-028,ZLH-121,待核-疑似误标,"徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲驯、姚克、旅冈、李兰等;大力声援受压迫的中国左翼作家联盟和中国左翼文学运动的外国友人有美国的史沫; 他坚持编校《海上述林》。女作家萧红描述过她见到的动人一幕:“鲁迅先生的身体不大好,容易伤风,伤风之后,照样要陪客人,回信,校稿子。所以伤风之后总要拖下去一个月或; 的作品(田军的《八月的乡村》,萧红的《生死场》等),印版画,提倡“新文字",左联史 第9页; 左联史 第324页; 左联史 第616页,5,2680,ZLH-028__ZLH-121,强关联-亲属,弱关联-通信,"kinship_mismatch,list_like_evidence",原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。；上下文主要是长名单并列，可能不足以支持直接关系。,萧红,内山完造,骨干成员,外围联络人
ZLH-028,ZLH-122,强关联-组织隶属,"日,和茅盾、夏衍、巴金郑振铎,景宋等140余位左翼和迹步文化界人土联名发表(反对日本(新地〉辱华片宣言》.周扬是“社会主义现实主义“在我国的最早宣传者和倡导者。",左联词典 第272页,4,2681,ZLH-028__ZLH-122,强关联-组织隶属,,,,萧红,许广平,骨干成员,外围联络人
ZLH-028,ZLH-127,强关联-组织隶属,"办刊物、投寄文稿之类,路鲁迅致曹靖华、萧军、萧红这些朋友的信有很大不同;跟他在; 新文字拼音为准)巴夫巴金白_曙曹靖华草明曹禺齐_同“陈占元大戈东平_董纯才_方光熊_方之中俯拾靳以莲玛以群杨晟姚野_夫_叶薛士尹庚克夫黎烈文_丽尼_李溶华梁雯若",左联史 第521页; 左联史 第582页,4,2682,ZLH-028__ZLH-127,强关联-组织隶属,,,,萧红,曹靖华,骨干成员,外围联络人
ZLH-028,ZLH-128,强关联-组织隶属,"6日,黎烈文宴请鲁迅、郁达夫、林语堂、曹聚仁、陈子展、唐弹、周木斋等十儿位《申报.自由谈》撰稿人,徐懋庸也被邀请。迟到的林语堂人得席来,一见鲁迅就笑问道:“周先",左联史 第521页,4,2683,ZLH-028__ZLH-128,强关联-组织隶属,,,,萧红,林语堂,骨干成员,外围联络人
ZLH-028,ZLH-129,强关联-组织隶属,"关于周文小说《上坡上》的纠纷,萧红小说《生死场》原稿并没有题目,胡风根据内容取了这一书名等等。谈有关鲁迅的一点事情回忆录。胡愈之、冯雪峰1972年12月25日",左联词典 第674页,4,2684,ZLH-028__ZLH-129,强关联-组织隶属,,,,萧红,胡愈之,骨干成员,外围联络人
ZLH-028,ZLH-131,待核-疑似误标,徐梵澄、蒋牧良、陈白尘、芦棚、萧红、萧军、艾青、臧克家、张庚、盲驯、姚克、旅冈、李兰等;大力声援受压迫的中国左翼作家联盟和中国左翼文学运动的外国友人有美国的史沫,左联史 第9页,5,2685,ZLH-028__ZLH-131,强关联-亲属,强关联-组织隶属,kinship_mismatch,原始关系标为亲属，但证据更像并列共现/组织材料，需人工复核。,萧红,艾格尼丝·史沫特莱,骨干成员,外围联络人
ZLH-028,ZLH-132,强关联-组织隶属,"人。1934至1935年,美国伊罗生主编英译现代中国短篇小说集《草鞋脚》,茅盾和鲁迅推荐她的小说《倾跌》,并在《拟选小说及其作者评介》中介组说:“草明女士,轶,",左联词典 第281页,4,2686,ZLH-028__ZLH-132,强关联-组织隶属,,,,萧红,哈罗德·伊罗生,骨干成员,外围联络人
